cole_cod_dane_establecimiento,cole_nombre_establecimiento,punt_lectura_critica_mean,punt_lectura_critica_count,punt_lectura_critica_std,punt_matematicas_mean,punt_matematicas_count,punt_matematicas_std,punt_c_naturales_mean,punt_c_naturales_count,punt_c_naturales_std,punt_sociales_ciudadanas_mean,punt_sociales_ciudadanas_count,punt_sociales_ciudadanas_std,punt_ingles_mean,punt_ingles_count,punt_ingles_std,punt_global_mean,punt_global_count,punt_global_std
108758000091,INSTITUCION EDUCATIVA ANTONIO RAMON MORENO,48.0,25,8.539125638299666,47.16,25,7.2668195702567635,46.76,25,6.398437309218557,43.36,25,8.28090172223613,45.08,25,10.007996802557443,231.16,25,31.287217837321354
108758000112,INSTITUCION EDUCATIVA TECNICA FRANCISCO DE PAULA SANTANDER,51.458333333333336,96,8.587526654112214,47.96875,96,9.908479223690978,50.020833333333336,96,7.8404875877738025,47.104166666666664,96,8.40110164037609,48.052083333333336,96,8.883301652292014,245.25,96,37.76771107705628
108758000121,INSTITUCION EDUCATIVA LUIS R. CAPARROSO,51.26470588235294,68,8.822660185455664,48.779411764705884,68,10.617987537679033,48.6764705882353,68,8.751019005006656,47.75,68,9.40684888632475,52.69117647058823,68,9.711137401974865,246.9264705882353,68,40.17882273427825
108758000155,INSTITUCION EDUCATIVA TECNICA INDUSTRIAL DE SOLEDAD MARIA AUXILIADORA,52.125,88,10.083345207554517,48.79545454545455,88,10.529825282532887,50.96590909090909,88,8.776207207966195,48.86363636363637,88,9.896222219164054,46.21590909090909,88,9.163205863276778,249.4431818181818,88,42.835386047118114
108758000163,INSTITUCION EDUCATIVA NUESTRA SE¿ORA DEL CARMEN,50.857142857142854,28,10.627407912647325,49.82142857142857,28,10.399620973964215,50.035714285714285,28,8.198835250869449,47.5,28,11.113888541753445,45.67857142857143,28,7.774857728499777,246.32142857142858,28,43.61027195633868
108758000180,INSTITUCION EDUCATIVA POLICARPA SALAVARRIETA,45.27272727272727,22,9.407098728806162,41.27272727272727,22,9.482725237086537,43.0,22,9.191092996819828,42.27272727272727,22,9.066851284089323,45.18181818181818,22,8.00378698246062,215.5909090909091,22,40.61744768294847
108758000198,INSTITUCION EDUCATIVA JOHN F KENNEDY DE SOLEDAD,48.48453608247423,97,8.711957063501213,43.628865979381445,97,8.969066733813577,46.51546391752577,97,7.936090297471546,45.04123711340206,97,9.15709825510288,44.25773195876289,97,7.179656373096057,228.93814432989691,97,36.189263610735225
108758000228,INSTITUCION EDUCATIVA ALBERTO PUMAREJO,45.53333333333333,60,7.326447717563545,40.31666666666667,60,8.448230517099809,42.6,60,7.362755563749582,41.35,60,8.446892919884801,40.9,60,6.917675714294187,211.7,60,33.182239480619025
108758000244,INSTITUCION EDUCATIVA JOSEFA DONADO,44.666666666666664,12,8.456663143057758,39.166666666666664,12,10.329422524854412,44.833333333333336,12,7.221600594848427,39.833333333333336,12,7.6137833545286115,40.833333333333336,12,8.386497083606084,210.16666666666666,12,35.40373204090555
108758000490,INSTITUCION EDUCATIVA SAGRADO CORAZON,53.45977011494253,87,7.475237567510774,49.59770114942529,87,9.679106928477733,51.54022988505747,87,8.564128266776144,50.13793103448276,87,8.16995689521108,49.60919540229885,87,8.694232680532219,255.33333333333334,87,36.34513711967616
108758000546,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL BLAS TORRES DE LA TORRE,56.72532188841202,233,8.129453845818063,58.27896995708154,233,9.051782771820777,57.502145922746784,233,8.167494690117499,54.351931330472105,233,10.167803655051468,53.60515021459227,233,10.405086997710521,282.3605150214592,233,38.19977639954178
108758000864,INSTITUCION EDUCATIVA PRIMERO DE MAYO,49.0,34,7.438637868140465,41.23529411764706,34,7.422565200339952,44.94117647058823,34,7.78086688506274,44.705882352941174,34,9.836633483502883,43.85294117647059,34,8.034517778674019,224.41176470588235,34,33.45382855931877
108758000988,INSTITUCION EDUCATIVA COMERCIAL NTRA SRA DE LAS MISERICORDIAS,59.06622516556291,151,6.946144133423651,55.63576158940398,151,8.697496531537956,54.450331125827816,151,7.581282865691313,55.211920529801326,151,9.094034140778358,54.556291390728475,151,9.172884505678972,279.86092715231786,151,34.4313887289102
108758001852,I.E. NUESTRA SE¿ORA DE FATIMA,55.824561403508774,57,8.9664509761538,51.14035087719298,57,10.382744263734674,53.473684210526315,57,7.762329508497834,52.36842105263158,57,9.180008518023143,53.771929824561404,57,10.147162769991509,266.140350877193,57,39.513758271415156
108758002468,INSTITUTO PSICOPEDAGOGICO SAGRADO CORAZON DE JESUS,44.310344827586206,29,8.332824286586932,39.93103448275862,29,10.746863444355549,42.41379310344828,29,8.235451420445765,40.62068965517241,29,8.574937705327446,42.03448275862069,29,7.518941598298306,209.17241379310346,29,36.529898679532984
108758003324,INSTITUCION EDUCATIVA VILLA ESTADIO,59.766666666666666,60,7.261149618711264,56.9,60,8.934222908739788,56.583333333333336,60,8.638290137357918,57.03333333333333,60,8.188389189219347,57.8,60,9.327924179126107,288.0,60,35.709278099296284
108758003367,INSTITUCION  EDUCATIVA TAJAMAR,54.92307692307692,65,8.27327718528851,56.61538461538461,65,10.094386292161829,58.6,65,9.839016719164572,53.58461538461538,65,8.450022758276134,64.55384615384615,65,10.495580571767412,283.0,65,41.024382993532036
108758003693,INSTITUCION EDUCATIVA NOROCCIDENTAL DE SOLEDAD,51.86577181208054,149,8.28353766158045,50.671140939597315,149,10.360034274844256,50.52348993288591,149,8.631795319675758,48.04697986577181,149,9.04219505943303,47.77181208053691,149,8.769665780997224,250.41610738255034,149,38.5041416991522
108758004151,INSTITUCION EDUCATIVA VILLA MARIA,47.78813559322034,118,8.01798373414068,41.144067796610166,118,8.84459893495181,44.389830508474574,118,7.966847866521115,42.33050847457627,118,8.579497609209021,43.40677966101695,118,7.442356588612336,219.364406779661,118,34.18668338089047
108758077905,INSTITUCION EDUCATIVA TECNICA INDUSTRIAL SAN ANTONIO DE PADUA,49.57692307692308,104,8.409070816328365,45.59615384615385,104,9.015110541373797,48.08653846153846,104,7.298238352304617,46.42307692307692,104,9.028210703061806,43.72115384615385,104,6.664580673149445,235.69230769230768,104,35.60355521766633
108758077913,INSTITUCION EDUCATIVA TECNICA INDUSTRIAL JOSE CASTILLO BOLIVAR,49.0,46,7.105553383719589,43.47826086956522,46,8.526401169790955,45.869565217391305,46,7.2773887125417405,44.84782608695652,46,8.019330510444671,44.82608695652174,46,6.265618166988217,228.5,46,31.23299537348283
108758078839,I.E. LICEO MAYOR DE SOLEDAD RAFAEL U LAFAURIE RIVERA,57.54347826086956,92,8.547749582994822,53.358695652173914,92,10.919869501433272,53.77173913043478,92,9.821599051641194,54.09782608695652,92,10.36907890894709,57.92391304347826,92,10.78382355446777,274.6847826086956,92,43.546597335643355
108758078855,I.E. BICENTENARIO DE SOLEDAD,52.379746835443036,79,9.144570755046972,48.45569620253165,79,9.95219015755652,48.9873417721519,79,8.743486470724683,47.88607594936709,79,11.226099788247751,49.835443037974684,79,11.402238174065825,247.26582278481013,79,43.204851597452986
108770000012,I.E. ADOLFO LEÓN BOLIVAR MARENCO DE SUAN,46.8187134502924,171,8.139005618175993,42.67251461988304,171,10.257754833672237,44.409356725146196,171,8.495446887542615,43.099415204678365,171,8.83818917489872,42.14035087719298,171,6.650356725924058,220.4093567251462,171,36.66295975257668
108832000111,INSTITUCION EDUCATIVA TECNICO AGROPECUARIA DE TUBARA,48.674418604651166,86,8.23827774757795,45.16279069767442,86,9.695190396596933,47.895348837209305,86,8.287522967431492,43.593023255813954,86,9.10640098983611,42.58139534883721,86,6.746615912099181,230.1860465116279,86,36.455133303638405
108849000042,INSTITUCION EDUCATIVA NUESTRA SE¿ORA DEL TRANSITO,45.10434782608696,115,8.968144318059046,42.81739130434783,115,9.410317787105264,45.71304347826087,115,8.369498944728551,42.417391304347824,115,9.086313795933386,42.8,115,8.288863803796918,219.62608695652173,115,38.3363372285047
111001000078,COLEGIO DE CULTURA POPULAR (IED),56.61206896551724,116,7.889201813071859,53.275862068965516,116,9.680627186739278,54.28448275862069,116,7.772645495003904,54.51724137931034,116,9.133295760801401,52.543103448275865,116,9.94016205044995,272.51724137931035,116,38.2696344056385
111001000124,COLEGIO CARLOS ARANGO VELEZ (IED),57.50757575757576,132,8.21885396453789,55.84848484848485,132,9.591253051159253,56.43181818181818,132,7.757973668916761,54.36363636363637,132,10.064883193501066,54.71212121212121,132,11.102939781967176,279.6818181818182,132,39.43790523326592
111001000132,COLEGIO AQUILEO PARRA (IED),53.39010989010989,182,8.31137880663705,49.527472527472526,182,10.53417554201893,51.472527472527474,182,8.794574745705708,50.58791208791209,182,9.167590466068756,47.324175824175825,182,8.599715280643984,254.7087912087912,182,39.50253967176923
111001000272,COLEGIO INSTITUTO TECNICO  LAUREANO GOMEZ  (IED),57.4054054054054,148,6.596059262446939,55.391891891891895,148,10.422134435532616,56.42567567567568,148,7.628349574280896,55.398648648648646,148,8.843107054599862,54.054054054054056,148,9.300562329414108,279.9594594594595,148,36.593720582914024
111001000353,COL SALESIANO JUAN DEL RIZZO,60.52173913043478,92,7.41171964870363,59.04347826086956,92,7.731643334238449,58.06521739130435,92,8.173670336232584,57.90217391304348,92,8.886413611267526,58.98913043478261,92,10.509539952099608,294.4347826086956,92,34.35154533620269
111001000612,COLEGIO FEMENINO LORENCITA VILLEGAS DE SANTOS (IED),60.71153846153846,52,7.214735842219139,57.78846153846154,52,9.852513441560928,57.86538461538461,52,7.6697236347527005,58.59615384615385,52,9.389730759748822,58.15384615384615,52,10.557748971651877,293.4807692307692,52,37.98064026172806
111001001121,COLEGIO MARCO TULIO FERNANDEZ (IED),55.59036144578313,83,8.779182895166732,53.55421686746988,83,9.016587711124142,54.096385542168676,83,7.831478784182813,53.19277108433735,83,9.26764346520614,52.91566265060241,83,9.384996873938315,270.0722891566265,83,37.26005614220472
111001001279,COLEGIO DARIO ECHANDIA (IED),55.3014705882353,136,8.003073347566918,54.75,136,9.693640526998447,55.13970588235294,136,8.21216152726498,52.93382352941177,136,9.188722722573097,51.536764705882355,136,7.590352637331247,271.5,136,37.108848899779524
111001001538,COLEGIO NUEVA CONSTITUCION (IED),52.00757575757576,132,8.679620961331487,48.47727272727273,132,9.937565331556073,49.64393939393939,132,8.695118026368709,48.39393939393939,132,9.829661899831613,46.93939393939394,132,8.780406340696839,247.11363636363637,132,40.080767261033955
111001002330,COLEGIO LA GAITANA (IED),55.83076923076923,130,9.301278116339471,50.323076923076925,130,10.643056756675684,54.01538461538462,130,7.878913685190123,53.63846153846154,130,10.15538490536073,51.5,130,9.184795322503334,266.54615384615386,130,41.43288428073902
111001002895,INST PEDAG ARTURO RAMIREZ MONTUFAR,65.1025641025641,39,7.972963761807682,67.7948717948718,39,7.302413037300849,64.48717948717949,39,8.071626050463163,63.1025641025641,39,9.416656216778499,69.94871794871794,39,8.35384789356856,327.4871794871795,39,34.238998843940486
111001002909,COLEGIO CARLOS ALBAN HOLGUIN (IED),52.467576791808874,293,8.645400626036082,49.11262798634812,293,9.930802240429976,51.20477815699659,293,8.190730082404674,48.69283276450512,293,9.841962674016344,47.48122866894198,293,8.766988743912448,250.74744027303754,293,39.12560168823548
111001006122,COLEGIO LA MERCED (IED),58.574074074074076,378,8.635628180629023,55.86507936507937,378,10.27656279267931,56.20899470899471,378,8.24596829675967,55.12433862433863,378,9.646422363525941,55.66137566137566,378,10.489941637402799,281.93386243386243,378,40.18588593702221
111001006483,COLEGIO ANTONIO NARIÑO (IED),53.27329192546584,161,7.930154142291115,48.98757763975155,161,10.53979813471287,50.78260869565217,161,8.538658890725985,49.900621118012424,161,9.314776546530855,49.161490683229815,161,8.852895445218769,253.0496894409938,161,39.02816310727357
111001008389,COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO  (IED),57.48148148148148,108,8.32009332428955,55.888888888888886,108,9.442727838620995,55.324074074074076,108,7.0509874746941295,55.02777777777778,108,8.92173481027777,55.69444444444444,108,9.7582539549461,279.5833333333333,108,37.105337550901694
111001009148,COLEGIO HELADIA MEJIA  (IED),58.02985074626866,134,8.646734616398726,54.71641791044776,134,10.07088555909253,55.514925373134325,134,8.602967729440083,54.343283582089555,134,10.319777695929918,53.09701492537314,134,11.455615166453558,277.26119402985074,134,41.992825936611126
111001009521,COLEGIO ROBERT F. KENNEDY (IED),57.45398773006135,163,8.218619671726543,55.1840490797546,163,10.384128002290161,55.65030674846626,163,8.332987950125062,56.147239263803684,163,10.183036686492335,55.00613496932515,163,9.934039828539253,280.1226993865031,163,40.70895994530967
111001009580,COLEGIO INSTITUTO TECNICO  JUAN DEL CORRAL (IED),54.63157894736842,133,7.540269350757812,52.3984962406015,133,8.922171778032983,53.774436090225564,133,7.625333118757565,52.714285714285715,133,9.416757651937562,52.21804511278196,133,9.50226316412957,266.4887218045113,133,35.80050290432139
111001009652,COLEGIO CENTRO INTEGRAL  JOSE MARIA CORDOBA (IED),54.942122186495176,311,8.267105082768598,52.4983922829582,311,10.182488002597257,54.035369774919616,311,8.031914352710507,52.556270096463024,311,9.699811317305539,50.82315112540193,311,9.398571152882612,266.4983922829582,311,38.86501657707018
111001009831,COLEGIO POLICARPA SALAVARRIETA (IED),55.61702127659574,94,8.134760649014003,50.93617021276596,94,10.520648933987935,50.808510638297875,94,8.61516117429183,52.159574468085104,94,9.988491433009198,51.01063829787234,94,9.986544367567749,261.32978723404256,94,39.885154566491934
111001009971,COLEGIO REPUBLICA DE COLOMBIA (IED),56.07299270072993,274,8.568735261283807,53.49270072992701,274,10.745897147276859,54.25182481751825,274,9.0289773814801,53.75547445255474,274,9.573049928779506,51.886861313868614,274,10.017108570103348,270.9963503649635,274,41.84512682076641
111001010031,COLEGIO CEDID SAN PABLO (IED),52.015584415584414,385,9.07318428999285,50.651948051948054,385,11.079419857207972,51.50909090909091,385,9.16319321243882,48.935064935064936,385,9.9939274040144,47.97402597402598,385,9.018750759375726,252.82857142857142,385,42.76244597440944
111001010251,COLEGIO VENECIA (IED),54.20967741935484,248,8.266584795852426,50.91532258064516,248,9.530947201164786,51.520161290322584,248,8.917956954885115,52.01209677419355,248,9.908276446710751,48.41935483870968,248,9.560459032390494,259.383064516129,248,39.59974894979145
111001010421,COLEGIO JORGE ELIECER GAITAN  (IED),59.17391304347826,161,7.268566930103299,58.30434782608695,161,10.237824157420405,58.17391304347826,161,7.591578572167406,57.130434782608695,161,9.34018899352591,55.62111801242236,161,10.566423294674316,289.95652173913044,161,37.49505764532291
111001010731,COLEGIO MANUELA BELTRAN (IED),55.111111111111114,135,8.729489108733826,52.39259259259259,135,9.60806276488526,53.58518518518518,135,8.02736475149287,52.24444444444445,135,9.640142027400723,51.837037037037035,135,9.87776593223644,266.1259259259259,135,39.69405941297815
111001010740,COLEGIO INSTITUTO TECNICO INDUSTRIAL FRANCISCO JOSE DE CALDAS  (IED),59.14342629482072,251,8.114391327360657,60.0,251,9.141553478484932,59.76892430278885,251,7.480801456946105,56.800796812749006,251,9.12886407843549,56.569721115537845,251,9.449979868862812,293.75298804780874,251,36.71918764128443
111001010839,COLEGIO EXTERNADO NACIONAL CAMILO TORRES (IED),50.73170731707317,82,8.329701105434198,45.9390243902439,82,12.118089285251354,48.65853658536585,82,10.032317546950077,49.109756097560975,82,11.726309026994267,44.80487804878049,82,10.021506533192543,241.58536585365854,82,46.47658410014214
111001010910,COLEGIO NACIONAL NICOLAS ESGUERRA (IED),53.70459081836327,501,9.633097055580587,50.97604790419162,501,12.426239380830411,52.44111776447106,501,10.32158059349942,51.93812375249501,501,11.162713096405135,49.73852295409181,501,11.778348484145473,260.3692614770459,501,49.35197436023705
111001010928,COLEGIO RESTREPO MILLAN (IED),53.81481481481482,270,8.443281295575252,51.24444444444445,270,9.787304322355013,51.98148148148148,270,8.469693930076371,50.41851851851852,270,10.16512505155653,47.11851851851852,270,8.11813505407254,257.5074074074074,270,39.37435832652037
111001011011,COLEGIO INSTITUTO TECNICO INDUSTRIAL PILOTO (IED),55.26877470355731,253,8.941991921514854,54.32806324110672,253,10.946074666251793,54.85770750988142,253,9.236503983366486,54.094861660079054,253,10.041920727898091,51.22924901185771,253,10.179091462660477,271.8656126482214,253,42.98428241857528
111001011029,COLEGIO REINO DE HOLANDA (IED),52.497206703910614,179,9.091528531004409,50.59217877094972,179,11.49235922285704,50.134078212290504,179,9.279911287262742,47.67039106145251,179,10.024563391715686,47.63687150837989,179,9.306695864288432,250.12290502793297,179,42.8515399071291
111001011045,COLEGIO SILVERIA ESPINOSA DE RENDON (IED),54.986486486486484,148,7.954792750744618,53.70945945945946,148,8.989225128636578,53.5472972972973,148,7.333952781004677,52.7972972972973,148,8.767565039812343,54.61486486486486,148,8.397054592650592,269.11486486486484,148,34.444577122950626
111001011053,COLEGIO GUILLERMO LEON VALENCIA (IED),53.6931216931217,189,9.670695220833968,49.55026455026455,189,11.778716038914665,51.042328042328045,189,9.881118189711623,49.44973544973545,189,10.633841124320993,49.13756613756614,189,11.040164410687803,253.989417989418,189,46.30047440338609
111001011070,COLEGIO MIGUEL ANTONIO CARO (IED),51.857142857142854,147,9.023561244555642,48.414965986394556,147,10.91865535490104,51.564625850340136,147,8.592819579041405,49.816326530612244,147,9.948511562219064,48.204081632653065,147,10.069579017135304,251.2108843537415,147,42.565055976803926
111001011088,COLEGIO REPUBLICA DE PANAMA (IED),55.21951219512195,41,8.26895457455763,51.73170731707317,41,8.80915543694145,53.829268292682926,41,7.1130248102491205,51.292682926829265,41,8.663844130751153,53.58536585365854,41,9.159627748320613,265.2926829268293,41,35.36046090086994
111001011274,COLEGIO ANDRES BELLO (IED),55.38214285714286,280,9.068459404175647,52.378571428571426,280,10.93248610482335,53.54642857142857,280,8.576327431779985,52.885714285714286,280,9.759168624827826,51.65714285714286,280,10.316338038138975,267.00357142857143,280,42.29267357468948
111001011321,COLEGIO CARLOS ARTURO TORRES (IED),51.11764705882353,153,8.036873227154318,47.31372549019608,153,10.55341712447186,49.869281045751634,153,7.760131586697616,48.30718954248366,153,8.483948501785152,47.09803921568628,153,8.844240398999458,244.9607843137255,153,37.95944552603426
111001011690,COLEGIO LA AMISTAD (IED),53.28897338403042,263,9.46791246787215,48.93916349809886,263,11.049338796833595,52.125475285171106,263,8.828488609507497,50.69201520912547,263,10.809956753262307,48.958174904942965,263,10.125272576475039,255.44106463878327,263,45.62679826015525
111001011771,COLEGIO JOSE ASUNCION SILVA (IED),58.275862068965516,58,7.917985530286997,55.12068965517241,58,9.21874061156945,56.48275862068966,58,6.65237427424025,55.172413793103445,58,10.218898782011658,53.293103448275865,58,9.956058934030207,280.13793103448273,58,36.46986175867568
111001011819,COLEGIO LICEO FEMENINO MERCEDES NARIÑO (IED),57.81395348837209,344,8.432910163682179,54.41860465116279,344,10.006953985927973,56.43023255813954,344,8.356894393898584,55.68895348837209,344,10.10581306940459,56.38953488372093,344,10.525798145755672,280.56976744186045,344,41.07428829729655
111001011908,ESC. NORMAL SUPERIOR DISTRITAL MARIA MONTESSORI (IED),58.86046511627907,129,7.545429272544852,57.992248062015506,129,9.229280954548113,57.093023255813954,129,8.629022486340354,57.51162790697674,129,8.81769906837748,55.93023255813954,129,8.951419271643136,288.5968992248062,129,36.218417142526775
111001012033,COLEGIO VEINTE DE JULIO  (IED),53.208955223880594,67,7.919169901082254,51.08955223880597,67,9.882232822295169,51.92537313432836,67,7.439276261710892,51.865671641791046,67,8.216567746140168,48.1044776119403,67,8.646481730385204,258.6119402985075,67,34.982660303867334
111001012271,COLEGIO RAFAEL URIBE URIBE (IED),55.705,200,8.1313324762425,54.685,200,10.824120422213202,54.555,200,8.186087904236025,52.625,200,9.912905906826111,51.055,200,9.81241009945054,270.665,200,41.524138103350566
111001012301,COLEGIO SAN JOSE SUR ORIENTAL (IED),53.338235294117645,68,8.317595616482736,49.44117647058823,68,9.875920290298701,52.13235294117647,68,8.166009661029127,50.11764705882353,68,9.211494136771856,49.25,68,7.794707350925187,255.5,68,37.877453617387125
111001012335,COLEGIO JUANA ESCOBAR (IED),52.21978021978022,91,7.390387447071136,49.31868131868132,91,9.243471114346505,50.02197802197802,91,7.990241300734042,49.043956043956044,91,9.49843506164403,45.79120879120879,91,8.829894278361037,249.03296703296704,91,36.43363847064979
111001012343,COLEGIO TOM ADAMS (IED),54.5,128,7.340964771712747,52.6171875,128,9.901977129981526,52.3515625,128,8.3388756995815,51.8125,128,8.292630254354346,49.84375,128,8.752446227234413,263.0,128,35.622252622339374
111001012360,COLEGIO EL JAPON (IED),54.50367647058823,272,8.460892523891705,50.79779411764706,272,10.244587928852711,52.57720588235294,272,8.971126023370633,51.341911764705884,272,9.94360522610159,48.536764705882355,272,9.776776525826152,260.0845588235294,272,40.97722592883877
111001012441,COLEGIO MORISCO (IED),58.30434782608695,69,8.137249766327121,56.927536231884055,69,10.142106232956728,55.7536231884058,69,8.892174016419043,54.927536231884055,69,8.662493257071834,57.72463768115942,69,9.53767152797883,282.8550724637681,69,39.46490449914994
111001012459,COLEGIO SAN JOSE NORTE (IED),63.75714285714286,70,6.237882663550479,65.07142857142857,70,8.487538057495394,62.82857142857143,70,7.188903342161442,60.68571428571428,70,7.875006983466619,60.47142857142857,70,8.300028686123694,314.45714285714286,70,30.872193630264007
111001012483,COLEGIO TABORA  (IED),57.282051282051285,117,9.115963786455506,56.41880341880342,117,8.995438802276709,56.58974358974359,117,8.634487631459379,55.794871794871796,117,10.771560945329092,52.23076923076923,117,10.17636258383445,280.95726495726495,117,41.59604448253446
111001012530,COLEGIO EL JAZMIN (IED),54.864,125,7.756728608742053,53.0,125,9.21691992496549,53.288,125,7.845088868511223,52.712,125,9.500268247486149,51.664,125,9.654469130591718,266.632,125,36.83431429628383
111001012556,COLEGIO ESPAÑA (IED),55.17857142857143,28,8.47678123498655,52.535714285714285,28,8.900612308762778,53.107142857142854,28,7.9598031136747105,51.714285714285715,28,10.838399303905511,49.17857142857143,28,9.89221007186059,264.2142857142857,28,39.87977965582089
111001012602,COLEGIO ATANASIO GIRARDOT (IED),56.01470588235294,136,8.032328470225476,54.779411764705884,136,9.23174168108223,54.0,136,8.09846807644416,53.1985294117647,136,9.75615274275005,51.69117647058823,136,10.16276041961067,271.36764705882354,136,37.729605002993566
111001012611,COLEGIO BRAVO PAEZ (IED),54.8,130,7.833935322407182,51.03076923076923,130,9.047624607133303,51.98461538461538,130,7.869068693243583,51.676923076923075,130,9.83445563266906,50.753846153846155,130,9.173657549983265,261.2153846153846,130,36.878595000769344
111001012815,COLEGIO QUIROGA ALIANZA (IED),56.042857142857144,70,7.867444780270173,53.74285714285714,70,9.483296855770064,56.0,70,7.649950269801417,54.51428571428571,70,8.901624761550284,51.02857142857143,70,9.290748754667744,273.84285714285716,70,37.203566805116616
111001012963,COLEGIO BENJAMIN HERRERA (IED),57.145833333333336,144,8.269049843524062,54.36805555555556,144,9.915550073275474,55.86805555555556,144,7.89639780473339,53.71527777777778,144,9.811270238787827,53.611111111111114,144,9.251052566166383,275.74305555555554,144,39.001120035517744
111001012971,COLEGIO RAFAEL DELGADO SALGUERO (IED),54.333333333333336,48,8.05917828379104,53.3125,48,9.974768700992414,53.020833333333336,48,7.1889086655359895,51.083333333333336,48,8.14713977570182,51.1875,48,8.84056475042081,264.0208333333333,48,35.84629692933566
111001013102,COLEGIO SAN PEDRO CLAVER (IED),54.53913043478261,115,7.760998937017153,52.04347826086956,115,9.945810459199027,53.46086956521739,115,8.177082820159631,51.608695652173914,115,9.488400723185803,49.07826086956522,115,9.534929162918642,263.0695652173913,115,37.64858789997226
111001013129,COLEGIO CLASS (IED),53.861111111111114,180,7.764526043508566,50.53333333333333,180,8.633700372546238,52.24444444444445,180,8.11621056844324,50.96111111111111,180,9.52817866660093,49.24444444444445,180,9.034769722325182,258.5,180,36.759599513930795
111001013153,COLEGIO PAULO VI (IED),54.63917525773196,97,9.011781139858801,52.5360824742268,97,9.314037183724025,53.154639175257735,97,8.203581796723467,52.2680412371134,97,9.663629692388625,50.402061855670105,97,8.900678571760736,264.680412371134,97,38.859937165348654
111001013161,COLEGIO SAN JOSE (IED),55.45238095238095,42,6.302157512689626,54.0,42,9.154500425953374,53.69047619047619,42,6.624006948999592,52.54761904761905,42,7.503502859892095,54.357142857142854,42,9.204509574968101,269.7857142857143,42,31.957697430933724
111001013170,COLEGIO SAN RAFAEL (IED),54.93129770992366,131,8.829313798316866,51.595419847328245,131,9.089959487050447,52.267175572519086,131,7.487244977016595,50.87786259541985,131,9.763371817282865,55.267175572519086,131,9.282592830322388,263.22137404580155,131,37.09992537341362
111001013293,COLEGIO NACIONES UNIDAS (IED),59.925,40,7.667405204115833,56.575,40,8.854630832478968,57.275,40,6.034038066221938,56.1,40,9.649764179395719,52.775,40,9.598310481671454,285.55,40,34.33989232843059
111001013374,COLEGIO ESCUELA NACIONAL DE COMERCIO (IED),52.088235294117645,136,7.972611067468137,48.919117647058826,136,9.600196870711923,50.10294117647059,136,7.354796280145363,47.74264705882353,136,8.822526994620427,46.0514705882353,136,8.95529626280918,247.1691176470588,136,35.7473760025479
111001013676,COLEGIO NUEVO CHILE (IED),53.77173913043478,184,8.216474535316145,50.94565217391305,184,9.840658526139535,53.19565217391305,184,8.139143938598169,51.05434782608695,184,9.349748403072686,49.17391304347826,184,8.59483730621273,260.0380434782609,184,38.62080852074323
111001013811,COLEGIO SAN AGUSTIN (IED),52.86705202312139,173,8.8185659715052,49.895953757225435,173,10.336806883945773,50.31791907514451,173,8.52408163602386,49.40462427745665,173,9.55756010893569,46.60693641618497,173,8.82822892912295,251.57803468208093,173,40.51400823859484
111001013820,COLEGIO SANTA LIBRADA (IED),53.094339622641506,53,7.401310047613182,52.132075471698116,53,10.741790668386033,53.264150943396224,53,7.398417043260586,49.660377358490564,53,9.05526492885687,50.0188679245283,53,8.55860018667174,259.4339622641509,53,37.164141854316775
111001013935,COLEGIO SANTA MARTHA  (IED),55.926829268292686,41,7.872071658408729,53.26829268292683,41,9.891977532940272,54.41463414634146,41,8.024885076298904,51.90243902439025,41,9.59636618217745,48.146341463414636,41,8.909435940646736,267.1707317073171,41,38.9267918271108
111001014001,COLEGIO EDUARDO SANTOS (IED),54.876543209876544,81,8.761253785916407,53.74074074074074,81,9.729822426151696,55.17283950617284,81,7.561068250347948,54.2962962962963,81,10.357900902746227,52.77777777777778,81,8.90084265673762,271.95061728395063,81,39.24535043625165
111001014028,COLEGIO REPUBLICA FEDERAL DE ALEMANIA (IED),55.76190476190476,42,7.959683545031796,53.0,42,10.48576270531596,54.857142857142854,42,7.744617103295361,52.73809523809524,42,8.390062425447358,52.404761904761905,42,9.99770589248652,269.6904761904762,42,37.07045901354646
111001014109,COLEGIO BRASILIA - BOSA (IED),55.46058091286307,241,7.875033205927928,52.477178423236516,241,9.018528261614115,53.79253112033195,241,7.52430133966398,52.863070539419084,241,9.17116889310391,49.01244813278009,241,8.656635859174179,266.47302904564316,241,35.52429184661279
111001014168,COLEGIO ALTAMIRA SURORIENTAL (IED),52.46491228070175,114,8.047623542543644,47.55263157894737,114,8.612701163519567,48.94736842105263,114,8.456910150681102,47.99122807017544,114,9.818256080424772,44.55263157894737,114,7.518816637807857,244.44736842105263,114,36.94988045420282
111001014176,COLEGIO SAN CRISTOBAL SUR (IED),51.77477477477478,111,7.954055208948092,50.612612612612615,111,9.993790045615302,49.792792792792795,111,7.6039668082068355,48.16216216216216,111,9.301554650644102,45.42342342342342,111,7.725459150284796,248.63963963963963,111,36.17728890611116
111001014206,COLEGIO MARCO FIDEL SUAREZ (IED),55.65,180,8.177141460076408,52.477777777777774,180,9.439874747982834,54.638888888888886,180,7.38015146389581,53.388888888888886,180,8.784438303069498,51.53333333333333,180,8.628522274876778,269.25555555555553,180,35.871764502411224
