MUNI_ID,Lenguaje Grado 3,Lenguaje Grado 5,Lenguaje Grado 9,Lenguaje Grado 11,Matemáticas Grado 3,Matemáticas Grado 5,Matemáticas Grado 9,Matemáticas Grado 11,N 3,N 5,N 9,N 11
41006,-0.0027486946657489415,0.3033619880318289,2.33,-0.2678483730880802,-0.12474887743835182,0.22919431371660767,2.33,-0.5209408525273316,95.0,108.0,,367.0
41013,-0.8741669702008859,0.055632105272132366,-0.05485577756448304,0.49819677339871477,-1.2030539474129813,-0.22862111888823136,-0.19279140748553028,0.4809341410940225,28.0,47.0,37.0,122.0
41016,-0.6942233937843288,-0.7121848763380686,-0.923362798967588,-1.1998275280079485,-1.0966145670370344,-0.7961115296049011,-1.1320682126098476,-1.3154898954173793,139.0,179.0,134.0,297.0
41020,-0.0032399018006674463,0.08921394961637723,0.6394215983585402,0.6870766512751462,-0.05640665879506139,0.6283478322840477,0.05915972344158143,0.5641143813218448,111.0,123.0,100.0,223.0
41026,0.07907752646815248,-0.7555522855826127,1.5317996693890032,1.4726691491256856,0.052936685696761215,-0.6591396727308602,1.752021198546634,1.5617125019874107,56.0,42.0,8.0,38.0
41078,-0.7034277794996832,-0.6165593529520095,-0.6724939398502838,0.21830475141706795,-0.7136209817589764,-0.8148400534249305,-0.8570713996959504,0.03144773565328599,62.0,78.0,68.0,63.0
41132,-0.40445243742054315,-0.1584880346153051,0.09488459458918931,-0.2775918946833359,-0.6057305875441509,-0.22158003831741702,-0.09902903114837511,-0.362307446782765,302.0,341.0,270.0,352.0
41206,0.08456752539188561,-0.0822298675946002,0.5663516606064548,0.1152872576567319,0.05030751870161542,-0.5069706408772743,1.1285317971673126,0.1926678698623727,44.0,39.0,31.0,71.0
41244,-1.0215813050590854,-0.7393937174019896,0.3759698957677813,1.7097302576738287,-1.1460095898265696,-2.286186178764001,0.7202309106640442,1.474040345995178,19.0,20.0,40.0,44.0
41298,-0.24901411532131457,-0.035932083120705234,0.4880770032532104,0.3327831592463384,-0.26641184453973993,-0.09740772518397381,0.43545134865531243,0.12966522910745987,506.0,536.0,470.0,1182.0
41306,0.05502045746876703,-0.5602516673995188,-0.31455507940677147,0.6143787204828188,-0.14691682900149208,-0.3721071067638985,0.3279278044162991,0.6013143909222366,119.0,119.0,149.0,360.0
41319,0.5556375537374477,0.4211464449511902,0.6968405591796049,-0.7162135602435709,0.3105339078025774,0.7002847404364687,0.7536376267379485,-0.673727270444551,86.0,113.0,65.0,334.0
41349,-1.4648855954151525,-1.3993807763923032,-0.8715979398092835,-0.21315334744994785,-1.028077300712861,-1.491021900931884,-1.0492415801910342,-0.24362630728795473,37.0,62.0,37.0,70.0
41357,-0.7978496069760056,-0.6613388955145579,0.9364778105805214,0.4455907142130838,-0.9386914633080963,-0.3980709340835347,0.9422302805646876,0.30627529647719476,73.0,67.0,63.0,96.0
41359,-0.6280525101729454,0.3824628306113033,-0.7748376504075357,-0.5792815641979808,-0.6289613695827709,-0.14278611440366226,-0.3828270381762109,-0.7973312237243252,143.0,167.0,6.0,395.0
41378,0.9480855407315978,0.5211057046880135,2.33,0.5963442285195951,1.1046676097794295,0.728505514646215,2.33,0.16632275025673238,82.0,87.0,,175.0
41396,0.19967200105450647,0.5796682233426336,0.7866952529402261,0.19536252602296328,0.011110728619313268,0.39198057771534683,0.7066997870105797,-0.16357181865252762,375.0,432.0,340.0,883.0
41483,-0.10191466354299139,0.33153501874288543,2.33,-0.2972036264500186,-0.22932171520073322,-0.9825609780772009,2.33,-0.13526380552322467,43.0,69.0,,99.0
41503,0.217180269186204,1.0891167706736697,2.33,0.3730817837090458,-0.0011469133389809946,1.1976493845358966,2.33,0.3749452143655737,59.0,66.0,,150.0
41518,0.6952485249270356,0.5035365078762383,-0.035135293732502106,-0.4572353576661481,1.5664604859024713,0.44877287121410203,0.04255181316484029,0.11406854138259112,38.0,52.0,80.0,150.0
41524,-0.17403334705314807,-0.01602214515606079,0.4235726030872478,1.1025700330535362,-0.4330718541518198,-0.10057852187038847,0.583563036333792,1.2131573638711537,181.0,200.0,172.0,358.0
41530,-0.6750898209707505,-0.5481047852637396,0.9281540198847775,-0.40025225253767527,-0.28570375259292863,0.19348845321837935,0.3333203990444584,-0.3626902962253652,47.0,48.0,22.0,169.0
41548,-0.5314039129754738,-0.34018203293955657,0.2714185007609701,0.5422628446984744,-0.45141449520136595,-0.6350370445877408,0.049211214365779236,0.30432729264667724,82.0,89.0,87.0,155.0
41551,-0.004477545106341065,0.3215921144891612,1.500123908661668,0.8482839931440033,-0.12777941323702827,0.16264987866464195,1.1400735342940604,0.6621304462353541,1047.0,1149.0,988.0,1899.0
41615,-0.12390746844645509,0.13486077053320564,-0.2241756706881931,1.3380412460957491,-0.10389925086314818,0.37725637543377005,-0.005064758807955902,1.3382511068110874,186.0,209.0,169.0,308.0
41660,1.6749530363954914,0.6462337473957998,0.4725196560543125,0.32608507275777504,0.7084756564864956,0.9242074128658316,0.4634764356960351,0.24503863273704418,60.0,55.0,7.0,122.0
41668,0.19778262073774017,0.5267137198393093,0.8207292356931638,0.2296838661124597,0.15111013900530745,0.03924653178650755,0.632121882214819,0.19708371849962342,147.0,158.0,151.0,455.0
41676,-0.5439331108897194,0.3260885025080897,0.23883233816334934,0.2225925337660581,-0.09809435169107046,0.5157478355395329,0.0762312371250605,0.4830887075137989,3.0,29.0,7.0,115.0
41770,-0.10202187522460557,-0.7468076486848643,2.33,-0.6265034389391709,-0.3713839015044673,-0.40088892170913215,2.33,-0.5600090820286461,65.0,70.0,,295.0
41791,-0.45885202630330046,0.05544123188725925,0.008732325590886953,-0.015313160079483199,-0.7153935491847366,0.6124287063184753,-0.02694324653175819,0.0754320445218099,80.0,89.0,84.0,232.0
41797,2.1158225463365867,1.3826175386901842,0.39020873841660386,0.24808648126459287,1.9040521423358074,1.0841043363983836,0.22461229732145033,0.42871359228342854,106.0,129.0,39.0,109.0
41799,-0.8175326609953464,-0.8458501665919724,-0.8413482300965128,-0.5215945240804766,-0.9307909130522832,-0.7066238300687636,-0.5993472726011546,-0.3416029489269727,46.0,54.0,37.0,160.0
41801,-0.26480088886414793,-0.8280558473232976,0.5147986115937948,-0.17568779824861078,0.10879748034705518,-0.16203774379748323,0.47097590256976807,-0.23823269860283292,73.0,86.0,56.0,68.0
41807,-0.08190093608080144,-0.11396207841084377,0.297899502984392,0.11623514622111548,-0.08202722005406644,0.18333315003771486,0.9796013612822838,-0.11644153474523113,116.0,126.0,81.0,312.0
41872,-0.4881528686603919,-0.9198373987790085,-1.284235005634767,-0.17114214663631763,-0.0747239784008832,-1.4613028975593063,-0.5215444496830899,-0.425463890801832,33.0,50.0,15.0,67.0
