CODIGO,Lenguaje Grado 11,Lenguaje Grado 3,Lenguaje Grado 5,Lenguaje Grado 9,Matemáticas Grado 11,Matemáticas Grado 3,Matemáticas Grado 5,Matemáticas Grado 9,N 11,N 3,N 5,N 9
105001000493,-0.2045718065599767,-0.8395237465408236,-0.7776244147514666,-0.16511907087497477,-0.4361799407215128,-0.8539503943943106,-0.9579754688922819,-0.5931901181295044,75.0,77.0,99.0,87.0
105001000566,-0.022273260291360973,-0.10396389393431033,-0.28471294523004786,-0.31232825754796567,0.13741624336374467,-0.3968008410549518,-0.3872849424400042,-0.5500064612386807,64.0,153.0,155.0,76.0
105001000621,1.1088573870537946,0.029774261085055726,-0.4255447936647389,0.8162755069449646,1.0523647484160445,-0.23056463984063943,-0.34501157011020583,0.4000339903594392,109.0,124.0,126.0,131.0
105001000795,-0.07702496896848814,-0.2822814339601317,-0.12040912205624159,-0.06697961309298082,-0.4921608623256512,-0.6045960925728422,-0.6831985487485926,-0.2909045198937389,94.0,68.0,54.0,49.0
105001000809,0.9530071760075876,-0.6834958990182298,-0.5898486168385452,0.15383416691650553,0.80628551377033,-0.8747299195460997,-0.8522920380677861,-0.46363914745703344,36.0,82.0,87.0,47.0
105001000841,1.2990619316386196,0.25267118611733247,0.888885791725711,1.1597636091819434,1.3516210299952562,-0.14744653923348325,0.3524990733314669,0.8318705592676756,52.0,134.0,134.0,90.0
105001000868,0.6730643736911405,-0.9955515940634173,-0.6837365157950058,0.3746479469259919,0.5613262612687069,-0.999407070456834,-0.8945654103975844,0.22729936279614468,26.0,76.0,55.0,36.0
105001000876,0.1020332506129449,-0.4605989739859531,-0.28471294523004786,0.5954617269354783,0.32215810757514607,-1.4565566237961929,-0.6197884902538952,0.2704830196869683,76.0,79.0,89.0,91.0
105001000931,0.6335782667430695,-0.0370948164246273,0.020422726378449475,0.5709268624899798,0.4063643793767231,-0.5838165674210531,-0.3872849424400042,-0.07498623543962074,178.0,151.0,169.0,190.0
105001000981,0.5116116680299586,-0.5943371290053192,-0.7306804652732363,0.12929930247100704,0.18103047791708535,-0.6253756177246312,-1.0213855273869794,-0.33408817678456254,244.0,218.0,258.0,199.0
105001000990,0.32335774739946693,-0.6834958990182298,-0.0030492483606657022,0.10476443802550857,-0.30647766461051695,-0.6461551428764203,-0.5141050594293992,-0.528414632793269,142.0,179.0,152.0,160.0
105001001023,0.26998093419337904,-0.5497577439988638,-0.6133205915776603,-0.06697961309298082,0.0541816788142426,-1.08252517106399,-1.1904790167061727,-0.3772718336753862,58.0,69.0,77.0,74.0
105001001121,0.28775564577957324,-0.8618134390440513,-0.8949842884470425,0.055694709134511605,0.20392669614338643,-0.9578480201532559,-0.7043352349134918,-0.9818430301469171,156.0,151.0,176.0,173.0
105001001155,0.13485867779946276,-0.08167420143108264,-0.28471294523004786,-0.16511907087497477,-0.14119186557782615,-0.23056463984063943,-0.6197884902538952,-0.35568000522997434,79.0,115.0,127.0,77.0
105001001163,0.69785635618411,0.09664333859473875,0.16125457481314054,0.88988010028146,0.40076149484206774,-0.2721236901442175,-0.0702346499665166,0.5295849610319101,25.0,66.0,68.0,61.0
105001001198,0.286929246363142,-0.7503649765279129,-0.8480403389688121,-0.14058420642947628,0.4742653334943584,-1.1448637465193572,-0.8945654103975844,-0.5500064612386807,60.0,173.0,157.0,90.0
105001001236,-0.11499254040523367,-0.9286825165537343,-0.8949842884470425,-0.631281495339446,-0.05846552919779401,-1.2279818471265134,-1.1270689582114752,-0.6795574319111516,68.0,213.0,176.0,66.0
105001001252,0.6834681520587266,-0.4605989739859531,-0.30818491996916303,0.3255782180349949,0.19027322961050902,-0.6045960925728422,-0.3872849424400042,-0.48523097590244524,56.0,121.0,124.0,66.0
105001001279,-0.044510310599749386,-0.2377020489536764,-0.4255447936647389,-0.5576769020029505,-0.43195666092152185,-0.3552417907513737,-0.5775151179240968,-0.3772718336753862,89.0,135.0,118.0,88.0
105001001317,1.1617669376813402,-0.059384508927854976,0.6776380190736745,1.233368202518439,0.7996413134789301,-0.8331708692425216,-0.13364470846121412,0.5943604463681456,66.0,88.0,91.0,87.0
105001001368,0.42927654584360864,-0.7503649765279129,0.489862221160753,0.15383416691650553,0.3225244544583801,-0.12666701408169423,-0.11250802229631494,-0.22612903455750347,18.0,21.0,22.0,29.0
105001001473,-0.5159848645755618,-1.017841286566645,-0.9184562631861577,-0.33686312199346413,-0.5809963878891753,-1.1864227968229353,-1.3595725060253663,-0.5068228043478571,77.0,81.0,80.0,88.0
105001001490,0.7934042179158636,-0.19312266394722102,0.37250234746517713,0.17836903136200402,0.5362084316345639,-0.4383598913585298,-0.0702346499665166,-0.33408817678456254,226.0,141.0,125.0,261.0
105001001562,0.9895430328891023,0.052063953588283404,0.090838650595795,0.9634846936179555,0.44365428844871174,-0.08510796377811614,-0.23932813928570998,0.42162581880485106,179.0,147.0,151.0,201.0
105001001635,1.034371059728386,-0.19312266394722102,0.18472654955225573,0.6199965913809767,1.0092686243534024,-0.542257517117475,-0.5563784317591977,0.05456473523285016,136.0,170.0,184.0,160.0
105001001651,0.7200836508329805,0.16351241610442177,-0.26124097049093264,0.2029038958075025,0.27452038010343527,-0.06432843862632709,-0.5352417455942984,-0.22612903455750347,58.0,58.0,59.0,62.0
105001001660,0.3161903099107643,-0.9732619015601897,-0.707208490534121,0.12929930247100704,0.7046242536725904,-0.8539503943943106,-0.8945654103975844,-0.07498623543962074,38.0,69.0,72.0,52.0
105001001716,0.19881774084175743,0.29725057112378783,-0.6133205915776603,-0.18965393532047323,-0.0926411053781458,-0.2721236901442175,-0.5775151179240968,-1.348904113718918,31.0,43.0,60.0,34.0
105001001791,0.9116239603326719,-0.19312266394722102,0.2316704990304861,0.6445314558264752,1.121003654103799,-0.3552417907513737,0.05658546702287845,0.551176789477322,49.0,159.0,138.0,57.0
105001001805,-0.02906073919398723,-1.0401309790698727,-0.9888721874035031,-0.9502347331309262,-0.3817057519969894,-1.4565566237961929,-1.2961624475306688,-1.348904113718918,92.0,135.0,165.0,103.0
105001001848,1.471941738129772,0.09664333859473875,0.5368061706389834,0.7426709136084692,1.396195582499651,-0.23056463984063943,-0.09137133613141576,0.2488911912415565,56.0,86.0,83.0,64.0
105001001881,0.9510887487908682,-0.10396389393431033,-0.12040912205624159,0.7917406424994662,0.8333465860941958,-0.14744653923348325,-0.4718316870996009,0.33525850502320376,98.0,182.0,220.0,134.0
105001002003,0.673901940667255,-1.0624206715731004,-0.9419282379252728,0.2519736246984995,0.29016711352831853,-1.1448637465193572,-1.0636588997167777,-0.3772718336753862,74.0,70.0,116.0,70.0
105001002011,0.5093437345866254,0.007484568581828052,-0.35512886944739336,0.10476443802550857,0.35496343413804793,-0.500698466813897,-0.6831985487485926,-0.22612903455750347,159.0,173.0,198.0,152.0
105001002020,0.605771849781653,-0.14854327894076566,0.11431062533491018,0.3746479469259919,0.20419441117344322,-0.6253756177246312,-0.04909796380161742,-0.03180257854879711,126.0,75.0,68.0,94.0
105001002038,0.635370441125299,-0.43830928148272547,-0.6837365157950058,0.3746479469259919,0.6812079590135623,-0.6461551428764203,-0.9791121550571811,-0.11816989233044438,49.0,132.0,132.0,84.0
105001002071,-0.24705624928656597,-0.7280752840246852,-0.6837365157950058,-0.16511907087497477,-0.16851358612510406,-0.7916118189389435,-1.0002488412220802,-0.398863662120798,44.0,54.0,50.0,58.0
105001002101,0.494929388371286,-0.5274680514956361,-0.8245683642296969,0.15383416691650553,0.4014111499816719,-0.6045960925728422,-1.0425222135518786,-0.5931901181295044,54.0,89.0,118.0,84.0
105001002119,0.17412572602013113,-0.3268608189665871,-0.02652122309978088,0.227438760253001,0.06498259554410465,-0.8123913440907325,-0.36614825627510506,0.011381078342026526,120.0,242.0,237.0,111.0
105001002135,0.7784302992862606,-1.2184485190956942,-0.9888721874035031,0.27650848914399795,0.3615037628345945,-1.4357770986444038,-1.444119250684963,-0.5715982896840925,30.0,232.0,189.0,47.0
105001002305,0.3495164809546116,-0.126253586437538,-0.23776899575181748,0.3746479469259919,-0.29064031529084117,-0.37602131590316273,-0.42955831476980255,-0.2693126914483271,99.0,90.0,119.0,116.0
105001002348,-0.358237826619079,-1.084710364076328,-1.24706390953377,-0.7294209531214398,-0.25048132237309223,-1.1864227968229353,-1.4229825645200638,-1.0466185154831524,56.0,121.0,130.0,89.0
105001002356,-0.5944864959248946,-1.1070000565795557,-0.8949842884470425,-0.21418879976597172,-0.7260680744437815,-1.2279818471265134,-0.8734287242326852,-0.7875165741382107,51.0,181.0,180.0,94.0
105001002461,1.4653854636726371,0.25267118611733247,0.39597432220429235,1.1352287447364449,1.3747218011454858,0.12268728773977428,0.14113221168247514,1.0477888437217937,97.0,113.0,81.0,106.0
105001002470,0.5837693571014186,-0.2377020489536764,0.043894701117564654,0.5218571335989828,0.37321973068092273,-0.33446226559958464,-0.0702346499665166,-0.3772718336753862,113.0,89.0,106.0,115.0
105001002488,0.17412572602013113,-0.5274680514956361,-0.6837365157950058,0.031159844689013116,-0.1721746760815895,-0.6669346680282093,-0.7043352349134918,-0.4204554905662098,56.0,198.0,204.0,86.0
105001002496,1.083763136304936,-0.126253586437538,0.9358297412039415,0.17836903136200402,0.8760745950266167,0.475939215320188,0.4159091318261644,-0.31249634833915074,38.0,60.0,57.0,66.0
105001002526,0.21158554167288618,-0.41601958897949776,-0.02652122309978088,0.2519736246984995,0.06278451424469399,-0.542257517117475,-0.28160151161550834,-0.5500064612386807,114.0,348.0,338.0,142.0
105001002780,-0.1359087941772747,-0.8841031315472789,-0.707208490534121,-0.06697961309298082,-0.5069963860633938,-0.8123913440907325,-0.6409251764187943,-0.31249634833915074,23.0,82.0,77.0,53.0
105001002798,1.0688712569800591,0.18580210860764945,0.46639024642163784,1.1106938802909465,0.5544901891058703,0.20580538834693043,0.7118227381347528,0.5943604463681456,43.0,43.0,43.0,41.0
105001002895,0.6445843276868215,-0.059384508927854976,-0.09693714731712641,0.5463919980444812,0.8571093315837692,-0.25134416499242845,-0.19705476695591165,0.05456473523285016,121.0,112.0,116.0,141.0
105001002976,0.14938811190982262,-1.1070000565795557,-0.6602645410558907,-0.06697961309298082,0.3023753758804494,-1.1240842213675681,-1.1482056443763744,-0.46363914745703344,57.0,85.0,110.0,102.0
105001003123,0.7717158040277486,0.09664333859473875,0.9593017159430566,0.7672057780539676,0.7984548491411797,-0.18900558953706134,-0.42955831476980255,0.0977483921236738,48.0,32.0,39.0,62.0
105001003131,0.010292041712425506,-0.7726546690311406,-1.0592881116208488,-0.2387236642114702,0.47844168796323905,-0.8539503943943106,-1.105932272046576,-0.22612903455750347,30.0,122.0,104.0,48.0
105001003221,0.25160067131066166,-0.059384508927854976,-0.30818491996916303,-0.0915144775384793,-0.1735514962361653,-0.9162889698496778,-0.34501157011020583,-0.8738838879198579,52.0,53.0,52.0,43.0
105001003271,0.9194346997150242,-0.817234054037596,-0.7776244147514666,0.9389498291724571,0.8611001661743819,-1.061745645912201,-0.8311553519028869,0.33525850502320376,48.0,64.0,63.0,81.0
105001003280,-0.007165645959707734,-0.6834958990182298,-0.9184562631861577,-0.14058420642947628,-0.08536616533558058,-0.7916118189389435,-0.6831985487485926,-0.3772718336753862,40.0,80.0,85.0,68.0
105001003298,0.36521163695504827,-0.34915051146981474,0.37250234746517713,0.6690663202719737,-0.0028352706019309595,-0.7084937183317874,-0.09137133613141576,-0.44204731901162164,109.0,155.0,147.0,108.0
105001003387,-0.2302360995480694,-0.9955515940634173,-0.707208490534121,-0.5576769020029505,-0.448941023820869,-1.1240842213675681,-0.9579754688922819,-0.8954757163652698,108.0,108.0,125.0,84.0
105001003395,-0.23481462903941366,,,,-0.4962507926711591,,,,146.0,,,
105001003425,0.7348411169523109,-0.817234054037596,-0.3786008441865085,0.12929930247100704,0.3843710151723975,-0.8331708692425216,-0.7043352349134918,-0.398863662120798,122.0,122.0,168.0,153.0
105001003441,0.9683292400776727,,,0.7917406424994662,1.0833139605331619,,,0.44321764725026286,227.0,,,287.0
105001003450,1.5189432049393592,0.25267118611733247,0.7949978927692504,0.6445314558264752,1.1150374334339703,0.018789661980829073,0.45818250415596273,0.011381078342026526,63.0,145.0,128.0,125.0
105001004472,1.3468032492771056,0.7430444211883414,0.8654138169865959,1.2088333380729404,1.153656618580564,0.24736443865050853,0.03544878085797928,1.134156157503441,74.0,79.0,86.0,82.0
105001004791,1.4237892149901523,0.3195402636270155,0.7949978927692504,1.3069727958549342,1.4563052557481757,-0.1682260643852723,0.6906860519698537,1.3500744419575592,105.0,123.0,129.0,104.0
105001005291,0.8976797350774431,-0.7726546690311406,-0.44901676840385407,0.3255782180349949,0.8442903394371404,-1.040966120760412,-0.5352417455942984,0.05456473523285016,50.0,92.0,101.0,94.0
105001005339,0.25714130376174044,-0.43830928148272547,-0.35512886944739336,0.10476443802550857,-0.07169809616470044,-0.5630370422692641,-0.6197884902538952,-0.05339440699420892,132.0,141.0,156.0,121.0
105001005347,0.8335598393035217,-0.41601958897949776,-0.14388109679535677,0.6936011847174722,0.4320621725456751,-0.5838165674210531,-0.6409251764187943,-0.07498623543962074,57.0,74.0,83.0,84.0
105001005380,0.0033857037322409076,-1.017841286566645,-1.0358161368817336,-0.7539558175669384,-0.4868928164150573,-1.2903204225818805,-1.3807091921902654,-0.7227410888019753,42.0,161.0,192.0,108.0
105001005410,0.08683728765946858,-0.014805123921399623,-0.40207281892562374,-0.36139798643896265,-0.09859128782036755,-0.8331708692425216,-0.9157020965624836,-0.6147819465749161,72.0,54.0,65.0,88.0
105001005495,0.3102854906294612,-0.4605989739859531,-0.04999319783889606,0.055694709134511605,0.14110855041989503,-0.9370684950014668,-1.0636588997167777,-0.528414632793269,79.0,107.0,112.0,117.0
105001005525,0.2874664059838225,-0.7057855915214576,-0.21429702101270232,-0.14058420642947628,-0.16722271292563104,-0.7500527686353655,-0.34501157011020583,-0.46363914745703344,75.0,79.0,97.0,77.0
105001005878,-0.34443990779114586,-0.9063928240505066,-0.6133205915776603,0.3255782180349949,-0.4265421996394809,-1.020186595608623,-0.7043352349134918,-0.48523097590244524,156.0,168.0,178.0,86.0
105001006068,0.6435368439804124,-0.41601958897949776,-0.6602645410558907,0.47278740470798586,0.4563398570099525,-0.5630370422692641,-0.8311553519028869,0.03297290678743834,89.0,122.0,119.0,130.0
105001006092,0.6806672483223171,0.052063953588283404,-0.0030492483606657022,0.3255782180349949,0.6145908436487318,-0.3552417907513737,-0.17591808079101245,0.05456473523285016,75.0,105.0,112.0,78.0
105001006181,0.35097870282908783,-0.6834958990182298,-0.7776244147514666,-0.2387236642114702,0.047994034992727655,-0.7500527686353655,-0.5352417455942984,-0.6795574319111516,59.0,85.0,112.0,97.0
105001006246,0.5392663729354339,-0.5274680514956361,-0.49596071788208446,0.12929930247100704,0.323518824570018,-0.8123913440907325,-0.5775151179240968,-0.528414632793269,63.0,86.0,120.0,78.0
105001006483,-0.08892449998983189,-1.2853175966053771,-0.28471294523004786,0.6199965913809767,-0.08241815041637161,-1.061745645912201,-1.0002488412220802,-0.46363914745703344,17.0,29.0,29.0,27.0
105001006556,0.36769971127773665,-0.5720474365020916,-0.14388109679535677,-0.042444748647482336,0.08026194116195919,-0.8123913440907325,-0.32387488394530667,-0.20453720611209164,41.0,107.0,82.0,69.0
105001006718,0.9354812053328264,-0.5720474365020916,-0.49596071788208446,0.7672057780539676,0.5958751127746306,-0.6669346680282093,-0.5141050594293992,0.20570753435073288,59.0,208.0,212.0,116.0
105001006980,1.0102263529931723,-0.059384508927854976,0.020422726378449475,0.7181360491629707,0.8149105936517135,-0.45913941651031887,-0.5352417455942984,-0.46363914745703344,276.0,241.0,300.0,255.0
105001007111,0.27159420557918357,-0.817234054037596,-0.6602645410558907,0.227438760253001,0.3721467306746442,-0.8955094446978887,-0.9368387827273827,-0.18294537766667981,31.0,44.0,46.0,49.0
105001007188,0.43328519972928725,-0.4828886664891808,0.043894701117564654,0.2029038958075025,0.14539300248224468,-0.6669346680282093,-0.36614825627510506,-0.48523097590244524,67.0,77.0,131.0,73.0
105001007218,0.6023613125074863,-0.7726546690311406,-0.6133205915776603,0.17836903136200402,0.3944505592002051,-0.9786275453050449,-0.9579754688922819,-0.24772086300291526,108.0,147.0,205.0,140.0
105001007421,0.9591772527316261,-0.6389165140117745,-0.23776899575181748,0.3501130824804934,0.5881556486051717,-0.500698466813897,-0.5563784317591977,-0.09657806388503255,74.0,69.0,76.0,78.0
105001007439,0.34411709378442373,-0.6166268215085469,-1.1531760105773095,-0.0915144775384793,0.013032820443400647,-0.8123913440907325,-1.1482056443763744,-0.20453720611209164,41.0,48.0,68.0,54.0
105001007889,0.17802446520249338,-0.2377020489536764,-0.44901676840385407,0.10476443802550857,-0.24218153958643487,-0.4383598913585298,-0.6197884902538952,-0.5715982896840925,31.0,80.0,80.0,66.0
105001007919,0.3879565750219933,0.2749608786205602,-0.07346517257801123,0.988019558063454,0.17581661798746262,0.03956918713261812,-0.3027381977804075,0.29207484813238016,26.0,117.0,128.0,54.0
105001007978,-0.09609176609073954,-1.0401309790698727,-0.44901676840385407,-0.9993044620219232,-0.3322803905201048,-1.2279818471265134,-0.9368387827273827,-1.2409449714918588,41.0,54.0,58.0,55.0
105001008150,0.567195907910352,-0.43830928148272547,-0.40207281892562374,0.3255782180349949,0.3087913969706215,-1.1656432716711462,-0.42955831476980255,-0.18294537766667981,37.0,104.0,99.0,67.0
105001008249,0.22880090169658993,-0.7726546690311406,-0.8480403389688121,-0.11604934198397779,-0.10505469354601535,-1.7682495010730286,-1.5498026815094588,-0.744332917247387,56.0,71.0,80.0,59.0
105001008389,-0.16573103398765707,-0.41601958897949776,-0.44901676840385407,-0.3859328508844611,-0.17114206096565768,-0.7292732434835765,-0.32387488394530667,-0.3772718336753862,78.0,105.0,128.0,107.0
105001008486,0.69785635618411,-0.5274680514956361,-0.8949842884470425,-0.36139798643896265,0.09004072235738553,-1.2487613722783024,-1.317299133695568,-0.528414632793269,25.0,53.0,53.0,47.0
105001009652,0.1567177753499133,-0.2822814339601317,-0.26124097049093264,0.055694709134511605,0.2026476132220056,-0.7500527686353655,-0.28160151161550834,-0.09657806388503255,81.0,104.0,88.0,120.0
105001009695,0.7048627860190793,-0.19312266394722102,0.34903037272606197,1.0125544225089524,0.4789864298504835,-0.3552417907513737,-0.13364470846121412,0.18411570590532106,46.0,86.0,87.0,57.0
105001009709,0.415140766352002,-0.43830928148272547,-1.1531760105773095,-0.5576769020029505,0.21225404260461495,-0.7292732434835765,-1.0636588997167777,-0.7659247456927989,57.0,69.0,119.0,87.0
105001009865,0.06861222910064836,-0.059384508927854976,-0.44901676840385407,-0.06697961309298082,-0.2422777689520774,-0.7292732434835765,-0.6409251764187943,-0.18294537766667981,42.0,79.0,93.0,64.0
105001010111,0.10966657153841064,-0.4605989739859531,-0.4255447936647389,-0.3859328508844611,0.13702471013228715,-1.1448637465193572,-0.5775151179240968,-0.35568000522997434,80.0,71.0,97.0,89.0
105001010367,0.1696493958477886,0.007484568581828052,-0.16735307153447196,0.2519736246984995,-0.034785872323588055,-0.7916118189389435,-0.8100186657379876,-0.18294537766667981,54.0,76.0,79.0,43.0
105001010448,0.8590042423884112,-0.6166268215085469,-0.35512886944739336,0.27650848914399795,0.9249319475453345,-0.8331708692425216,-0.8522920380677861,-0.2909045198937389,44.0,185.0,223.0,75.0
105001010588,0.38121489557214994,-0.5051783589924085,-0.5194326926211996,0.12929930247100704,0.26720607508988015,-0.500698466813897,-0.42955831476980255,-0.398863662120798,114.0,234.0,195.0,143.0
105001010855,0.678897781336546,-0.7057855915214576,-0.7776244147514666,0.12929930247100704,0.4979722868030014,-1.040966120760412,-1.0213855273869794,-0.33408817678456254,68.0,78.0,73.0,88.0
105001010928,1.5189432049393592,-0.08167420143108264,0.46639024642163784,1.1842984736274418,0.6914357658761264,-0.521477991965686,-0.23932813928570998,0.6375441032589693,21.0,73.0,61.0,40.0
105001011011,0.2228941652661708,-0.2822814339601317,0.13778260007402537,0.2029038958075025,-0.007554087336445168,-0.41758036620674077,-0.3872849424400042,-0.22612903455750347,38.0,84.0,85.0,73.0
105001011061,0.6773931325391204,-0.5274680514956361,-0.47248874314296924,-0.042444748647482336,0.13856598380532661,-0.6669346680282093,-0.3872849424400042,-0.24772086300291526,63.0,67.0,113.0,76.0
105001011070,0.4460627839898894,-0.7280752840246852,-0.7541524400123514,0.055694709134511605,0.4298915672625073,-1.103304696215779,-0.9157020965624836,-0.3772718336753862,80.0,175.0,211.0,99.0
105001011088,-0.0711300481592219,-0.7949443615343682,-0.21429702101270232,-0.582211766448449,0.16609433531699241,-0.999407070456834,-0.4084216286049034,-0.6579656034657398,57.0,98.0,103.0,85.0
105001011363,0.44953010531190934,-0.4605989739859531,-0.16735307153447196,-0.042444748647482336,0.26524221556827515,-0.7708322937871545,-0.598651804088996,-0.5068228043478571,122.0,119.0,117.0,200.0
105001011461,0.7120752873197835,-1.0624206715731004,-0.5898486168385452,0.6690663202719737,0.9936072950951017,-0.7084937183317874,-0.8522920380677861,0.659135931704381,34.0,75.0,72.0,45.0
105001011606,0.543951071606968,-0.6166268215085469,-0.21429702101270232,0.12929930247100704,0.017118757810871396,-1.1656432716711462,-0.5775151179240968,-0.7875165741382107,89.0,96.0,86.0,93.0
105001011631,0.4485807197118316,0.23038149361410482,0.18472654955225573,0.10476443802550857,0.3752726814741842,-0.45913941651031887,-0.23932813928570998,-0.4204554905662098,128.0,130.0,109.0,150.0
105001011690,0.1793805483963585,-0.4605989739859531,-0.8715123137079273,0.2029038958075025,-0.13294029015499803,-1.061745645912201,-1.1270689582114752,-0.22612903455750347,69.0,131.0,132.0,80.0
105001011711,0.5294928929855873,-0.7280752840246852,-0.3316568947082782,0.3255782180349949,0.33987398670472296,-0.8747299195460997,-0.32387488394530667,-0.07498623543962074,67.0,80.0,119.0,64.0
105001011886,-0.3784899026144299,-0.9955515940634173,-0.9888721874035031,-0.06697961309298082,-0.5283749356005651,-1.040966120760412,-0.9157020965624836,-0.35568000522997434,53.0,108.0,121.0,69.0
105001012076,,0.3418299561302432,0.489862221160753,,,0.0811282374361962,0.606139307310257,,,15.0,14.0,
105001012092,-0.08946617355690495,-0.817234054037596,-0.6602645410558907,-0.21418879976597172,-0.3502663630759787,-1.1448637465193572,-0.9157020965624836,-0.35568000522997434,140.0,84.0,111.0,134.0
105001012106,0.7381433277351853,-0.0370948164246273,0.30208642324783164,0.6199965913809767,0.5670152056574056,-0.7292732434835765,-0.17591808079101245,0.42162581880485106,144.0,136.0,127.0,143.0
105001012165,-0.244858778111052,-0.817234054037596,-0.9419282379252728,-0.8030255464579353,-0.2837430026073873,-1.3318794728854586,-1.2538890752008705,-1.003434858592329,60.0,123.0,145.0,68.0
105001012581,-0.6223167115665111,-0.9732619015601897,-1.0592881116208488,-0.533142037557452,-0.5542422689763936,-1.3318794728854586,-1.444119250684963,-0.528414632793269,52.0,107.0,170.0,82.0
105001012696,0.3142789932471105,-0.34915051146981474,-0.707208490534121,0.15383416691650553,0.20439048415320324,-1.1864227968229353,-1.4018458783551646,-0.1397617207758562,71.0,153.0,196.0,115.0
105001012700,0.027535316930923412,-1.1070000565795557,-0.9888721874035031,-0.18965393532047323,-0.01608781473415733,-1.103304696215779,-1.1904790167061727,-0.5931901181295044,119.0,163.0,181.0,114.0
105001013013,-0.06598462442427731,-1.0624206715731004,-0.707208490534121,0.055694709134511605,-0.2682904910725305,-1.1240842213675681,-0.8522920380677861,0.05456473523285016,50.0,77.0,87.0,59.0
105001013072,0.5707537980511403,-0.5943371290053192,-0.26124097049093264,0.2519736246984995,0.7902565476749803,-0.6877141931799984,-0.4718316870996009,-0.16135354922126802,71.0,107.0,134.0,51.0
105001013145,1.0962497415225205,-0.34915051146981474,0.4429182716825227,0.44825254026248734,0.9959616125653036,-0.4383598913585298,0.0988588393526768,0.31366667657779196,72.0,130.0,121.0,105.0
105001013340,1.1706086592587317,0.07435364609151107,0.25514247376960125,0.7426709136084692,0.9717905622490819,-0.0019898631709599672,-0.23932813928570998,0.29207484813238016,829.0,87.0,126.0,612.0
105001013439,0.6381719538862208,-0.2154123564504487,-0.6133205915776603,0.4973222691534843,0.1763520480475748,-0.500698466813897,-0.598651804088996,0.0977483921236738,54.0,54.0,68.0,53.0
105001013447,-0.5057169189042646,-1.017841286566645,-0.6602645410558907,-0.16511907087497477,-0.47533326386726416,-0.8123913440907325,-0.9368387827273827,-0.35568000522997434,32.0,62.0,62.0,31.0
105001013633,0.10362352580574934,-1.084710364076328,-0.707208490534121,1.4296471180824266,-0.29914330971138303,-0.02276938832274901,-0.9791121550571811,1.5228090695208536,32.0,69.0,73.0,34.0
105001014052,-0.13809830350070246,-0.6612062065150022,-1.1531760105773095,-0.18965393532047323,-0.15688623561515355,-0.8747299195460997,-1.6554861123339546,-0.7011492603565634,48.0,114.0,143.0,64.0
105001014397,0.17412572602013113,-0.3045711264633594,-0.28471294523004786,-0.042444748647482336,0.0322980823093909,-0.41758036620674077,-0.4718316870996009,-0.24772086300291526,92.0,72.0,105.0,119.0
